id, region_id, county_id,code,community_type,name,name_ext
1779, 24, 03, 08, 2, Hażlach, gmina wiejska 
1780, 24, 03, 09, 2, Istebna, gmina wiejska 
1781, 24, 03, 10, 3, Skoczów, gmina miejsko-wiejska 
1782, 24, 03, 11, 3, Strumień, gmina miejsko-wiejska 
1783, 24, 03, 12, 2, Zebrzydowice, gmina wiejska 
1784, 24, 04, 01, 3, Blachownia, gmina miejsko-wiejska 
1785, 24, 04, 02, 2, Dąbrowa Zielona, gmina wiejska 
1786, 24, 04, 03, 2, Janów, gmina wiejska 
1787, 24, 04, 04, 2, Kamienica Polska, gmina wiejska 
1788, 24, 04, 05, 2, Kłomnice, gmina wiejska 
1789, 24, 04, 06, 3, Koniecpol, gmina miejsko-wiejska 
1790, 24, 04, 07, 2, Konopiska, gmina wiejska 
1791, 24, 04, 08, 2, Kruszyna, gmina wiejska 
1792, 24, 04, 09, 2, Lelów, gmina wiejska 
1793, 24, 04, 10, 2, Mstów, gmina wiejska 
1794, 24, 04, 11, 2, Mykanów, gmina wiejska 
1795, 24, 04, 12, 2, Olsztyn, gmina wiejska 
1796, 24, 04, 13, 2, Poczesna, gmina wiejska 
1797, 24, 04, 14, 2, Przyrów, gmina wiejska 
1798, 24, 04, 15, 2, Rędziny, gmina wiejska 
1799, 24, 04, 16, 2, Starcza, gmina wiejska 
1800, 24, 05, 01, 1, Knurów, gmina miejska 
1801, 24, 05, 02, 1, Pyskowice, gmina miejska 
1802, 24, 05, 03, 2, Gierałtowice, gmina wiejska 
1803, 24, 05, 04, 2, Pilchowice, gmina wiejska 
1804, 24, 05, 05, 2, Rudziniec, gmina wiejska 
1805, 24, 05, 06, 3, Sośnicowice, gmina miejsko-wiejska 
1806, 24, 05, 07, 3, Toszek, gmina miejsko-wiejska 
1807, 24, 05, 08, 2, Wielowieś, gmina wiejska 
1808, 24, 06, 01, 3, Kłobuck, gmina miejsko-wiejska 
1809, 24, 06, 02, 3, Krzepice, gmina miejsko-wiejska 
1810, 24, 06, 03, 2, Lipie, gmina wiejska 
1811, 24, 06, 04, 2, Miedźno, gmina wiejska 
1812, 24, 06, 05, 2, Opatów, gmina wiejska 
1813, 24, 06, 06, 2, Panki, gmina wiejska 
1814, 24, 06, 07, 2, Popów, gmina wiejska 
1815, 24, 06, 08, 2, Przystajń, gmina wiejska 
1816, 24, 06, 09, 2, Wręczyca Wielka, gmina wiejska 
1817, 24, 07, 01, 1, Lubliniec, gmina miejska 
1818, 24, 07, 02, 2, Boronów, gmina wiejska 
1819, 24, 07, 03, 2, Ciasna, gmina wiejska 
1820, 24, 07, 04, 2, Herby, gmina wiejska 
1821, 24, 07, 05, 2, Kochanowice, gmina wiejska 
1822, 24, 07, 06, 2, Koszęcin, gmina wiejska 
1823, 24, 07, 07, 2, Pawonków, gmina wiejska 
1824, 24, 07, 08, 3, Woźniki, gmina miejsko-wiejska 
1825, 24, 08, 01, 1, Łaziska Górne, gmina miejska 
1826, 24, 08, 02, 1, Mikołów, gmina miejska 
1827, 24, 08, 03, 1, Orzesze, gmina miejska 
1828, 24, 08, 04, 2, Ornontowice, gmina wiejska 
1829, 24, 08, 05, 2, Wyry, gmina wiejska 
1830, 24, 09, 01, 1, Myszków, gmina miejska 
1831, 24, 09, 02, 3, Koziegłowy, gmina miejsko-wiejska 
1832, 24, 09, 03, 2, Niegowa, gmina wiejska 
1833, 24, 09, 04, 2, Poraj, gmina wiejska 
1834, 24, 09, 05, 3, Żarki, gmina miejsko-wiejska 
1835, 24, 10, 01, 2, Goczałkowice-Zdrój, gmina wiejska 
1836, 24, 10, 02, 2, Kobiór, gmina wiejska 
1837, 24, 10, 03, 2, Miedźna, gmina wiejska 
1838, 24, 10, 04, 2, Pawłowice, gmina wiejska 
1839, 24, 10, 05, 3, Pszczyna, gmina miejsko-wiejska 
1840, 24, 10, 06, 2, Suszec, gmina wiejska 
1841, 24, 11, 01, 1, Racibórz, gmina miejska 
1842, 24, 11, 02, 2, Kornowac, gmina wiejska 
1843, 24, 11, 03, 3, Krzanowice, gmina miejsko-wiejska 
1844, 24, 11, 04, 2, Krzyżanowice, gmina wiejska 
1845, 24, 11, 05, 3, Kuźnia Raciborska, gmina miejsko-wiejska 
1846, 24, 11, 06, 2, Nędza, gmina wiejska 
1847, 24, 11, 07, 2, Pietrowice Wielkie, gmina wiejska 
1848, 24, 11, 08, 2, Rudnik, gmina wiejska 
1849, 24, 12, 01, 3, Czerwionka-Leszczyny, gmina miejsko-wiejska 
1850, 24, 12, 02, 2, Gaszowice, gmina wiejska 
1851, 24, 12, 03, 2, Jejkowice, gmina wiejska 
1852, 24, 12, 04, 2, Lyski, gmina wiejska 
1853, 24, 12, 05, 2, Świerklany, gmina wiejska 
1854, 24, 13, 01, 1, Kalety, gmina miejska 
1855, 24, 13, 02, 1, Miasteczko Śląskie, gmina miejska 
1856, 24, 13, 03, 1, Radzionków, gmina miejska 
1857, 24, 13, 04, 1, Tarnowskie Góry, gmina miejska 
1858, 24, 13, 05, 2, Krupski Młyn, gmina wiejska 
1859, 24, 13, 06, 2, Ożarowice, gmina wiejska 
1860, 24, 13, 07, 2, Świerklaniec, gmina wiejska 
1861, 24, 13, 08, 2, Tworóg, gmina wiejska 
1862, 24, 13, 09, 2, Zbrosławice, gmina wiejska 
1863, 24, 14, 01, 1, Bieruń, gmina miejska 
1864, 24, 14, 02, 1, Imielin, gmina miejska 
1865, 24, 14, 03, 1, Lędziny, gmina miejska 
1866, 24, 14, 04, 2, Bojszowy, gmina wiejska 
1867, 24, 14, 05, 2, Chełm Śląski, gmina wiejska 
1868, 24, 15, 01, 1, Pszów, gmina miejska 
1869, 24, 15, 02, 1, Radlin, gmina miejska 
1870, 24, 15, 03, 1, Rydułtowy, gmina miejska 
1871, 24, 15, 04, 1, Wodzisław Śląski, gmina miejska 
1872, 24, 15, 05, 2, Godów, gmina wiejska 
1873, 24, 15, 06, 2, Gorzyce, gmina wiejska 
1874, 24, 15, 07, 2, Lubomia, gmina wiejska 
1875, 24, 15, 08, 2, Marklowice, gmina wiejska 
1876, 24, 15, 09, 2, Mszana, gmina wiejska 
1877, 24, 16, 01, 1, Poręba, gmina miejska 
1878, 24, 16, 02, 1, Zawiercie, gmina miejska 
1879, 24, 16, 03, 2, Irządze, gmina wiejska 
1880, 24, 16, 04, 2, Kroczyce, gmina wiejska 
1881, 24, 16, 05, 3, Łazy, gmina miejsko-wiejska 
1882, 24, 16, 06, 3, Ogrodzieniec, gmina miejsko-wiejska 
1883, 24, 16, 07, 3, Pilica, gmina miejsko-wiejska 
1884, 24, 16, 08, 3, Szczekociny, gmina miejsko-wiejska 
1885, 24, 16, 09, 2, Włodowice, gmina wiejska 
1886, 24, 16, 10, 2, Żarnowiec, gmina wiejska 
1887, 24, 17, 01, 1, Żywiec, gmina miejska 
1888, 24, 17, 02, 2, Czernichów, gmina wiejska 
1889, 24, 17, 03, 2, Gilowice, gmina wiejska 
1890, 24, 17, 04, 2, Jeleśnia, gmina wiejska 
1891, 24, 17, 05, 2, Koszarawa, gmina wiejska 
1892, 24, 17, 06, 2, Lipowa, gmina wiejska 
1893, 24, 17, 07, 2, Łękawica, gmina wiejska 
1894, 24, 17, 08, 2, Łodygowice, gmina wiejska 
1895, 24, 17, 09, 2, Milówka, gmina wiejska 
1896, 24, 17, 10, 2, Radziechowy-Wieprz, gmina wiejska 
1897, 24, 17, 11, 2, Rajcza, gmina wiejska 
1898, 24, 17, 12, 2, Ślemień, gmina wiejska 
1899, 24, 17, 13, 2, Świnna, gmina wiejska 
1900, 24, 17, 14, 2, Ujsoły, gmina wiejska 
1901, 24, 17, 15, 2, Węgierska Górka, gmina wiejska 
1902, 24, 61, 01, 1, Bielsko-Biała, gmina miejska 
1903, 24, 62, 01, 1, Bytom, gmina miejska 
1904, 24, 63, 01, 1, Chorzów, gmina miejska 
1905, 24, 64, 01, 1, Częstochowa, gmina miejska 
1906, 24, 65, 01, 1, Dąbrowa Górnicza, gmina miejska 
1907, 24, 66, 01, 1, Gliwice, gmina miejska 
1908, 24, 67, 01, 1, Jastrzębie-Zdrój, gmina miejska 
1909, 24, 68, 01, 1, Jaworzno, gmina miejska 
1910, 24, 69, 01, 1, Katowice, gmina miejska 
1911, 24, 70, 01, 1, Mysłowice, gmina miejska 
1912, 24, 71, 01, 1, Piekary Śląskie, gmina miejska 
1913, 24, 72, 01, 1, Ruda Śląska, gmina miejska 
1914, 24, 73, 01, 1, Rybnik, gmina miejska 
1915, 24, 74, 01, 1, Siemianowice Śląskie, gmina miejska 
1916, 24, 75, 01, 1, Sosnowiec, gmina miejska 
1917, 24, 76, 01, 1, Świętochłowice, gmina miejska 
1918, 24, 77, 01, 1, Tychy, gmina miejska 
1919, 24, 78, 01, 1, Zabrze, gmina miejska 
1920, 24, 79, 01, 1, Żory, gmina miejska 
1921, 26, 01, 01, 3, Busko-Zdrój, gmina miejsko-wiejska 
1922, 26, 01, 02, 2, Gnojno, gmina wiejska 
1923, 26, 01, 03, 2, Nowy Korczyn, gmina wiejska 
1924, 26, 01, 04, 2, Pacanów, gmina wiejska 
1925, 26, 01, 05, 2, Solec-Zdrój, gmina wiejska 
1926, 26, 01, 06, 2, Stopnica, gmina wiejska 
1927, 26, 01, 07, 2, Tuczępy, gmina wiejska 
1928, 26, 01, 08, 2, Wiślica, gmina wiejska 
1929, 26, 02, 01, 2, Imielno, gmina wiejska 
1930, 26, 02, 02, 3, Jędrzejów, gmina miejsko-wiejska 
1931, 26, 02, 03, 3, Małogoszcz, gmina miejsko-wiejska 
1932, 26, 02, 04, 2, Nagłowice, gmina wiejska 
1933, 26, 02, 05, 2, Oksa, gmina wiejska 
1934, 26, 02, 06, 3, Sędziszów, gmina miejsko-wiejska 
1935, 26, 02, 07, 2, Słupia (Jędrzejowska), gmina wiejska 
1936, 26, 02, 08, 2, Sobków, gmina wiejska 
1937, 26, 02, 09, 2, Wodzisław, gmina wiejska 
1938, 26, 03, 01, 2, Bejsce, gmina wiejska 
1939, 26, 03, 02, 2, Czarnocin, gmina wiejska 
1940, 26, 03, 03, 3, Kazimierza Wielka, gmina miejsko-wiejska 
1941, 26, 03, 04, 2, Opatowiec, gmina wiejska 
1942, 26, 03, 05, 3, Skalbmierz, gmina miejsko-wiejska 
1943, 26, 04, 01, 2, Bieliny, gmina wiejska 
1944, 26, 04, 02, 3, Bodzentyn, gmina miejsko-wiejska 
1945, 26, 04, 03, 3, Chęciny, gmina miejsko-wiejska 
1946, 26, 04, 04, 3, Chmielnik, gmina miejsko-wiejska 
1947, 26, 04, 05, 3, Daleszyce, gmina miejsko-wiejska 
1948, 26, 04, 06, 2, Górno, gmina wiejska 
1949, 26, 04, 07, 2, Łagów, gmina wiejska 
1950, 26, 04, 08, 2, Łopuszno, gmina wiejska 
1951, 26, 04, 09, 2, Masłów, gmina wiejska 
1952, 26, 04, 10, 2, Miedziana Góra, gmina wiejska 
1953, 26, 04, 11, 2, Mniów, gmina wiejska 
1954, 26, 04, 12, 2, Morawica, gmina wiejska 
1955, 26, 04, 13, 2, Nowa Słupia, gmina wiejska 
1956, 26, 04, 14, 2, Piekoszów, gmina wiejska 
1957, 26, 04, 15, 2, Pierzchnica, gmina wiejska 
1958, 26, 04, 16, 2, Raków, gmina wiejska 
1959, 26, 04, 17, 2, Sitkówka-Nowiny, gmina wiejska 
1960, 26, 04, 18, 2, Strawczyn, gmina wiejska 
1961, 26, 04, 19, 2, Zagnańsk, gmina wiejska 
1962, 26, 05, 01, 2, Fałków, gmina wiejska 
1963, 26, 05, 02, 2, Gowarczów, gmina wiejska 
1964, 26, 05, 03, 3, Końskie, gmina miejsko-wiejska 
1965, 26, 05, 04, 2, Radoszyce, gmina wiejska 
1966, 26, 05, 05, 2, Ruda Maleniecka, gmina wiejska 
1967, 26, 05, 06, 2, Słupia (Konecka), gmina wiejska 
1968, 26, 05, 07, 2, Smyków, gmina wiejska 
1969, 26, 05, 08, 3, Stąporków, gmina miejsko-wiejska 
1970, 26, 06, 01, 2, Baćkowice, gmina wiejska 
1971, 26, 06, 02, 2, Iwaniska, gmina wiejska 
1972, 26, 06, 03, 2, Lipnik, gmina wiejska 
1973, 26, 06, 04, 3, Opatów, gmina miejsko-wiejska 
1974, 26, 06, 05, 3, Ożarów, gmina miejsko-wiejska 
1975, 26, 06, 06, 2, Sadowie, gmina wiejska 
1976, 26, 06, 07, 2, Tarłów, gmina wiejska 
1977, 26, 06, 08, 2, Wojciechowice, gmina wiejska 
1978, 26, 07, 01, 1, Ostrowiec Świętokrzyski, gmina miejska 
1979, 26, 07, 02, 2, Bałtów, gmina wiejska 
1980, 26, 07, 03, 2, Bodzechów, gmina wiejska 
1981, 26, 07, 04, 3, Ćmielów, gmina miejsko-wiejska 
1982, 26, 07, 05, 3, Kunów, gmina miejsko-wiejska 
1983, 26, 07, 06, 2, Waśniów, gmina wiejska 
1984, 26, 08, 01, 3, Działoszyce, gmina miejsko-wiejska 
1985, 26, 08, 02, 2, Kije, gmina wiejska 
1986, 26, 08, 03, 2, Michałów, gmina wiejska 
1987, 26, 08, 04, 3, Pińczów, gmina miejsko-wiejska 
1988, 26, 08, 05, 2, Złota, gmina wiejska 
1989, 26, 09, 01, 1, Sandomierz, gmina miejska 
1990, 26, 09, 02, 2, Dwikozy, gmina wiejska 
1991, 26, 09, 03, 2, Klimontów, gmina wiejska 
1992, 26, 09, 04, 3, Koprzywnica, gmina miejsko-wiejska 
1993, 26, 09, 05, 2, Łoniów, gmina wiejska 
1994, 26, 09, 06, 2, Obrazów, gmina wiejska 
1995, 26, 09, 07, 2, Samborzec, gmina wiejska 
1996, 26, 09, 08, 2, Wilczyce, gmina wiejska 
1997, 26, 09, 09, 3, Zawichost, gmina miejsko-wiejska 
1998, 26, 10, 01, 1, Skarżysko-Kamienna, gmina miejska 
1999, 26, 10, 02, 2, Bliżyn, gmina wiejska 
2000, 26, 10, 03, 2, Łączna, gmina wiejska 
2001, 26, 10, 04, 2, Skarżysko Kościelne, gmina wiejska 
2002, 26, 10, 05, 3, Suchedniów, gmina miejsko-wiejska 
2003, 26, 11, 01, 1, Starachowice, gmina miejska 
2004, 26, 11, 02, 2, Brody, gmina wiejska 
2005, 26, 11, 03, 2, Mirzec, gmina wiejska 
2006, 26, 11, 04, 2, Pawłów, gmina wiejska 
2007, 26, 11, 05, 3, Wąchock, gmina miejsko-wiejska 
2008, 26, 12, 01, 2, Bogoria, gmina wiejska 
2009, 26, 12, 02, 2, Łubnice, gmina wiejska 
2010, 26, 12, 03, 2, Oleśnica, gmina wiejska 
2011, 26, 12, 04, 3, Osiek, gmina miejsko-wiejska 
2012, 26, 12, 05, 3, Połaniec, gmina miejsko-wiejska 
2013, 26, 12, 06, 2, Rytwiany, gmina wiejska 
2014, 26, 12, 07, 3, Staszów, gmina miejsko-wiejska 
2015, 26, 12, 08, 2, Szydłów, gmina wiejska 
2016, 26, 13, 01, 2, Kluczewsko, gmina wiejska 
2017, 26, 13, 02, 2, Krasocin, gmina wiejska 
2018, 26, 13, 03, 2, Moskorzew, gmina wiejska 
2019, 26, 13, 04, 2, Radków, gmina wiejska 
2020, 26, 13, 05, 2, Secemin, gmina wiejska 
2021, 26, 13, 06, 3, Włoszczowa, gmina miejsko-wiejska 
2022, 26, 61, 01, 1, Kielce, gmina miejska 
2023, 28, 01, 01, 1, Bartoszyce, gmina miejska 
2024, 28, 01, 02, 1, Górowo Iławeckie, gmina miejska 
2025, 28, 01, 03, 2, Bartoszyce, gmina wiejska 
2026, 28, 01, 04, 3, Bisztynek, gmina miejsko-wiejska 
2027, 28, 01, 05, 2, Górowo Iławeckie, gmina wiejska 
2028, 28, 01, 06, 3, Sępopol, gmina miejsko-wiejska 
2029, 28, 02, 01, 1, Braniewo, gmina miejska 
2030, 28, 02, 02, 2, Braniewo, gmina wiejska 
2031, 28, 02, 03, 3, Frombork, gmina miejsko-wiejska 
2032, 28, 02, 04, 2, Lelkowo, gmina wiejska 
2033, 28, 02, 05, 3, Pieniężno, gmina miejsko-wiejska 
2034, 28, 02, 06, 2, Płoskinia, gmina wiejska 
2035, 28, 02, 07, 2, Wilczęta, gmina wiejska 
2036, 28, 03, 01, 1, Działdowo, gmina miejska 
2037, 28, 03, 02, 2, Działdowo, gmina wiejska 
2038, 28, 03, 03, 2, Iłowo-Osada, gmina wiejska 
2039, 28, 03, 04, 3, Lidzbark, gmina miejsko-wiejska 
2040, 28, 03, 05, 2, Płośnica, gmina wiejska 
2041, 28, 03, 06, 2, Rybno, gmina wiejska 
2042, 28, 04, 01, 2, Elbląg, gmina wiejska 
2043, 28, 04, 02, 2, Godkowo, gmina wiejska 
2044, 28, 04, 03, 2, Gronowo Elbląskie, gmina wiejska 
2045, 28, 04, 04, 2, Markusy, gmina wiejska 
2046, 28, 04, 05, 2, Milejewo, gmina wiejska 
2047, 28, 04, 06, 3, Młynary, gmina miejsko-wiejska 
2048, 28, 04, 07, 3, Pasłęk, gmina miejsko-wiejska 
2049, 28, 04, 08, 2, Rychliki, gmina wiejska 
2050, 28, 04, 09, 3, Tolkmicko, gmina miejsko-wiejska 
2051, 28, 05, 01, 1, Ełk, gmina miejska 
2052, 28, 05, 02, 2, Ełk, gmina wiejska 
2053, 28, 05, 03, 2, Kalinowo, gmina wiejska 
2054, 28, 05, 04, 2, Prostki, gmina wiejska 
2055, 28, 05, 05, 2, Stare Juchy, gmina wiejska 
2056, 28, 06, 01, 1, Giżycko, gmina miejska 
2057, 28, 06, 04, 2, Giżycko, gmina wiejska 
2058, 28, 06, 05, 2, Kruklanki, gmina wiejska 
2059, 28, 06, 06, 2, Miłki, gmina wiejska 
2060, 28, 06, 08, 3, Ryn, gmina miejsko-wiejska 
2061, 28, 06, 10, 2, Wydminy, gmina wiejska 
2062, 28, 07, 01, 1, Iława, gmina miejska 
2063, 28, 07, 02, 1, Lubawa, gmina miejska 
2064, 28, 07, 03, 2, Iława, gmina wiejska 
2065, 28, 07, 04, 3, Kisielice, gmina miejsko-wiejska 
2066, 28, 07, 05, 2, Lubawa, gmina wiejska 
2067, 28, 07, 06, 3, Susz, gmina miejsko-wiejska 
2068, 28, 07, 07, 3, Zalewo, gmina miejsko-wiejska 
2069, 28, 08, 01, 1, Kętrzyn, gmina miejska 
2070, 28, 08, 02, 2, Barciany, gmina wiejska 
2071, 28, 08, 03, 2, Kętrzyn, gmina wiejska 
2072, 28, 08, 04, 3, Korsze, gmina miejsko-wiejska 
2073, 28, 08, 05, 3, Reszel, gmina miejsko-wiejska 
2074, 28, 08, 06, 2, Srokowo, gmina wiejska 
2075, 28, 09, 01, 1, Lidzbark Warmiński, gmina miejska 
2076, 28, 09, 02, 2, Kiwity, gmina wiejska 
2077, 28, 09, 03, 2, Lidzbark Warmiński, gmina wiejska 
2078, 28, 09, 04, 2, Lubomino, gmina wiejska 
2079, 28, 09, 05, 3, Orneta, gmina miejsko-wiejska 
2080, 28, 10, 01, 1, Mrągowo, gmina miejska 
2081, 28, 10, 02, 3, Mikołajki, gmina miejsko-wiejska 
2082, 28, 10, 03, 2, Mrągowo, gmina wiejska 
2083, 28, 10, 04, 2, Piecki, gmina wiejska 
2084, 28, 10, 05, 2, Sorkwity, gmina wiejska 
2085, 28, 11, 01, 2, Janowiec Kościelny, gmina wiejska 
2086, 28, 11, 02, 2, Janowo, gmina wiejska 
2087, 28, 11, 03, 2, Kozłowo, gmina wiejska 
2088, 28, 11, 04, 3, Nidzica, gmina miejsko-wiejska 
2089, 28, 12, 01, 1, Nowe Miasto Lubawskie, gmina miejska 
2090, 28, 12, 02, 2, Biskupiec, gmina wiejska 
2091, 28, 12, 03, 2, Grodziczno, gmina wiejska 
2092, 28, 12, 04, 2, Kurzętnik, gmina wiejska 
2093, 28, 12, 05, 2, Nowe Miasto Lubawskie, gmina wiejska 
2094, 28, 13, 03, 2, Kowale Oleckie, gmina wiejska 
2095, 28, 13, 04, 3, Olecko, gmina miejsko-wiejska 
2096, 28, 13, 05, 2, Świętajno, gmina wiejska 
2097, 28, 13, 06, 2, Wieliczki, gmina wiejska 
2098, 28, 14, 01, 3, Barczewo, gmina miejsko-wiejska 
2099, 28, 14, 02, 3, Biskupiec, gmina miejsko-wiejska 
2100, 28, 14, 03, 3, Dobre Miasto, gmina miejsko-wiejska 
2101, 28, 14, 04, 2, Dywity, gmina wiejska 
2102, 28, 14, 05, 2, Gietrzwałd, gmina wiejska 
2103, 28, 14, 06, 3, Jeziorany, gmina miejsko-wiejska 
2104, 28, 14, 07, 2, Jonkowo, gmina wiejska 
2105, 28, 14, 08, 2, Kolno, gmina wiejska 
2106, 28, 14, 09, 3, Olsztynek, gmina miejsko-wiejska 
2107, 28, 14, 10, 2, Purda, gmina wiejska 
2108, 28, 14, 11, 2, Stawiguda, gmina wiejska 
2109, 28, 14, 12, 2, Świątki, gmina wiejska 
2110, 28, 15, 01, 1, Ostróda, gmina miejska 
2111, 28, 15, 02, 2, Dąbrówno, gmina wiejska 
2112, 28, 15, 03, 2, Grunwald, gmina wiejska 
2113, 28, 15, 04, 2, Łukta, gmina wiejska 
2114, 28, 15, 05, 2, Małdyty, gmina wiejska 
2115, 28, 15, 06, 3, Miłakowo, gmina miejsko-wiejska 
2116, 28, 15, 07, 3, Miłomłyn, gmina miejsko-wiejska 
2117, 28, 15, 08, 3, Morąg, gmina miejsko-wiejska 
2118, 28, 15, 09, 2, Ostróda, gmina wiejska 
2119, 28, 16, 01, 3, Biała Piska, gmina miejsko-wiejska 
2120, 28, 16, 02, 3, Orzysz, gmina miejsko-wiejska 
2121, 28, 16, 03, 3, Pisz, gmina miejsko-wiejska 
2122, 28, 16, 04, 3, Ruciane-Nida, gmina miejsko-wiejska 
2123, 28, 17, 01, 1, Szczytno, gmina miejska 
2124, 28, 17, 02, 2, Dźwierzuty, gmina wiejska 
2125, 28, 17, 03, 2, Jedwabno, gmina wiejska 
2126, 28, 17, 04, 3, Pasym, gmina miejsko-wiejska 
2127, 28, 17, 05, 2, Rozogi, gmina wiejska 
2128, 28, 17, 06, 2, Szczytno, gmina wiejska 
2129, 28, 17, 07, 2, Świętajno, gmina wiejska 
2130, 28, 17, 08, 2, Wielbark, gmina wiejska 
2131, 28, 18, 01, 2, Banie Mazurskie, gmina wiejska 
2132, 28, 18, 02, 2, Dubeninki, gmina wiejska 
2133, 28, 18, 03, 3, Gołdap, gmina miejsko-wiejska 
2134, 28, 19, 01, 2, Budry, gmina wiejska 
2135, 28, 19, 02, 2, Pozezdrze, gmina wiejska 
2136, 28, 19, 03, 3, Węgorzewo, gmina miejsko-wiejska 
2137, 28, 61, 01, 1, Elbląg, gmina miejska 
2138, 28, 62, 01, 1, Olsztyn, gmina miejska 
2139, 30, 01, 01, 1, Chodzież, gmina miejska 
2140, 30, 01, 02, 2, Budzyń, gmina wiejska 
2141, 30, 01, 03, 2, Chodzież, gmina wiejska 
2142, 30, 01, 04, 3, Margonin, gmina miejsko-wiejska 
2143, 30, 01, 05, 3, Szamocin, gmina miejsko-wiejska 
2144, 30, 02, 01, 1, Czarnków, gmina miejska 
2145, 30, 02, 02, 2, Czarnków, gmina wiejska 
2146, 30, 02, 03, 2, Drawsko, gmina wiejska 
2147, 30, 02, 04, 3, Krzyż Wielkopolski, gmina miejsko-wiejska 
2148, 30, 02, 05, 2, Lubasz, gmina wiejska 
2149, 30, 02, 06, 2, Połajewo, gmina wiejska 
2150, 30, 02, 07, 3, Trzcianka, gmina miejsko-wiejska 
2151, 30, 02, 08, 3, Wieleń, gmina miejsko-wiejska 
2152, 30, 03, 01, 1, Gniezno, gmina miejska 
2153, 30, 03, 02, 3, Czerniejewo, gmina miejsko-wiejska 
2154, 30, 03, 03, 2, Gniezno, gmina wiejska 
2155, 30, 03, 04, 2, Kiszkowo, gmina wiejska 
2156, 30, 03, 05, 3, Kłecko, gmina miejsko-wiejska 
2157, 30, 03, 06, 2, Łubowo, gmina wiejska 
2158, 30, 03, 07, 2, Mieleszyn, gmina wiejska 
2159, 30, 03, 08, 2, Niechanowo, gmina wiejska 
2160, 30, 03, 09, 3, Trzemeszno, gmina miejsko-wiejska 
2161, 30, 03, 10, 3, Witkowo, gmina miejsko-wiejska 
2162, 30, 04, 01, 3, Borek Wielkopolski, gmina miejsko-wiejska 
2163, 30, 04, 02, 3, Gostyń, gmina miejsko-wiejska 
2164, 30, 04, 03, 3, Krobia, gmina miejsko-wiejska 
2165, 30, 04, 04, 2, Pępowo, gmina wiejska 
2166, 30, 04, 05, 2, Piaski, gmina wiejska 
2167, 30, 04, 06, 3, Pogorzela, gmina miejsko-wiejska 
2168, 30, 04, 07, 3, Poniec, gmina miejsko-wiejska 
2169, 30, 05, 01, 2, Granowo, gmina wiejska 
2170, 30, 05, 02, 3, Grodzisk Wielkopolski, gmina miejsko-wiejska 
2171, 30, 05, 03, 2, Kamieniec, gmina wiejska 
2172, 30, 05, 04, 3, Rakoniewice, gmina miejsko-wiejska 
2173, 30, 05, 05, 3, Wielichowo, gmina miejsko-wiejska 
2174, 30, 06, 01, 2, Jaraczewo, gmina wiejska 
2175, 30, 06, 02, 3, Jarocin, gmina miejsko-wiejska 
2176, 30, 06, 03, 2, Kotlin, gmina wiejska 
2177, 30, 06, 04, 3, Żerków, gmina miejsko-wiejska 
2178, 30, 07, 01, 2, Blizanów, gmina wiejska 
2179, 30, 07, 02, 2, Brzeziny, gmina wiejska 
2180, 30, 07, 03, 2, Ceków-Kolonia, gmina wiejska 
2181, 30, 07, 04, 2, Godziesze Wielkie, gmina wiejska 
2182, 30, 07, 05, 2, Koźminek, gmina wiejska 
2183, 30, 07, 06, 2, Lisków, gmina wiejska 
2184, 30, 07, 07, 2, Mycielin, gmina wiejska 
2185, 30, 07, 08, 2, Opatówek, gmina wiejska 
2186, 30, 07, 09, 3, Stawiszyn, gmina miejsko-wiejska 
2187, 30, 07, 10, 2, Szczytniki, gmina wiejska 
2188, 30, 07, 11, 2, Żelazków, gmina wiejska 
2189, 30, 08, 01, 2, Baranów, gmina wiejska 
2190, 30, 08, 02, 2, Bralin, gmina wiejska 
2191, 30, 08, 03, 3, Kępno, gmina miejsko-wiejska 
2192, 30, 08, 04, 2, Łęka Opatowska, gmina wiejska 
2193, 30, 08, 05, 2, Perzów, gmina wiejska 
2194, 30, 08, 06, 2, Rychtal, gmina wiejska 
2195, 30, 08, 07, 2, Trzcinica, gmina wiejska 
2196, 30, 09, 01, 1, Koło, gmina miejska 
2197, 30, 09, 02, 2, Babiak, gmina wiejska 
2198, 30, 09, 03, 2, Chodów, gmina wiejska 
2199, 30, 09, 04, 3, Dąbie, gmina miejsko-wiejska 
2200, 30, 09, 05, 2, Grzegorzew, gmina wiejska 
2201, 30, 09, 06, 3, Kłodawa, gmina miejsko-wiejska 
2202, 30, 09, 07, 2, Koło, gmina wiejska 
2203, 30, 09, 08, 2, Kościelec, gmina wiejska 
2204, 30, 09, 09, 2, Olszówka, gmina wiejska 
2205, 30, 09, 10, 2, Osiek Mały, gmina wiejska 
2206, 30, 09, 11, 3, Przedecz, gmina miejsko-wiejska 
2207, 30, 10, 01, 3, Golina, gmina miejsko-wiejska 
2208, 30, 10, 02, 2, Grodziec, gmina wiejska 
2209, 30, 10, 03, 2, Kazimierz Biskupi, gmina wiejska 
2210, 30, 10, 04, 3, Kleczew, gmina miejsko-wiejska 
2211, 30, 10, 05, 2, Kramsk, gmina wiejska 
2212, 30, 10, 06, 2, Krzymów, gmina wiejska 
2213, 30, 10, 07, 3, Rychwał, gmina miejsko-wiejska 
2214, 30, 10, 08, 2, Rzgów, gmina wiejska 
2215, 30, 10, 09, 2, Skulsk, gmina wiejska 
2216, 30, 10, 10, 3, Sompolno, gmina miejsko-wiejska 
